split,image_key,image_path,label_path,image_valid,image_error,width,height,mode,sha256,dhash,valid_box_count,invalid_line_count,class_ids,min_box_area_at_640
train,image1075,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1075.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1075.txt,True,,640,640,RGB,e5a0461f9b89f9eae8bed15c8e3e932d703bcd6677fec91963a516dcb6092b14,4c8e97174f4d8fcf,8,0,"0,1,2,3,4,6",3880.7949311999996
train,image1077,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1077.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1077.txt,True,,640,640,RGB,1c231db04ae7ec1908ce5b953f23a41fa845fbb45d4a4d233a49912a260145dc,090d9f174f4d4fe7,8,0,"0,1,2,3,4,6",2352.5842305024
train,image1078,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1078.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1078.txt,True,,640,640,RGB,8b4f2cafd2d08b439ada2ff06223effa227b9079d80e25962f3194952fb03a8e,ccc8a494f0f4969e,6,0,"0,2,6",47294.02354565121
train,image1079,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1079.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1079.txt,True,,640,640,RGB,4328119a49d2041cc15ec1d4591907df2ae9fb1367985da804e792d45b4a2454,09030b098887060e,3,0,"0,2,6",4550.5253376
train,image108,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image108.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image108.txt,True,,640,640,RGB,f3917ba40946a7836c1a2b09fdb63559bc654c3eafcf80d4a30bd2aff0b53f97,b7736c6939323a62,5,0,"0,2,6",7502.0937535488
train,image1080,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1080.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1080.txt,True,,640,640,RGB,5f7330ca8405199ec6ff4119a1e946ca8b5b5bdcb684d012af3c289e5d7b7ad9,0b0d9f16474d4fef,8,0,"0,1,2,3,4,6",2288.7822016512
train,image1081,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1081.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1081.txt,True,,640,640,RGB,ae82349f684ec432fc04a860ffde1fa69c759e6e500c84dde83b93ec4e88b9b5,470f9e17cf4d4f4f,8,0,"0,1,2,3,4,6",3459.2086351872003
train,image1082,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1082.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1082.txt,True,,640,640,RGB,922e059acec3a053a5134fee7cc0497765a93e2db05fc9e8c2c74647579d979c,4f0e9e97cf4d4f4f,8,0,"0,1,2,3,4,6",3092.1052655616004
train,image1084,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1084.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1084.txt,True,,640,640,RGB,2565e015fc17ba46b038e589d856d508e9e1fd0bd339d82dc12ca20a3333333e,9fcc9d5f4f4c4fef,8,0,"0,1,2,3,4,6",2536.9344
train,image1086,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1086.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1086.txt,True,,640,640,RGB,1edf0b5dd0fae183c9db354ed1e3a68666962a1a745d78d66dd066328392eeaa,1ecc9edf4f4c4def,8,0,"0,1,2,3,4,6",2947.5282968576
train,image1087,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1087.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1087.txt,True,,640,640,RGB,a59f7d40a7675ef1f7b76e7e38a3087d2fd25df38b3ac2dd49bf3355374b97d8,2e8c9ecf070c4fe7,8,0,"0,1,2,3,4,6",2538.6783105024006
train,image109,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image109.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image109.txt,True,,640,640,RGB,07fc46af42f1d88682516f5bf76586b3b5192d458a4ba11db35c6ae8ed8bca5e,00447657d7567200,9,0,"0,2,6",7859.716094361599
train,image1090,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1090.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1090.txt,True,,640,640,RGB,44aefa019d481f55d49b214811105f74e4d6180f7d553e85d34419163662b090,0092f3a7834d5800,4,0,"2,6",17306.612891238397
train,image1092,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1092.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1092.txt,True,,640,640,RGB,65eecb794cf521d82785b986a13c674c725b9c13a9f03d5a4b92c915dc78ac68,cc4d1d9b0f4d4d4f,8,0,"0,1,2,3,4,6",2114.5614336
train,image1093,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1093.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1093.txt,True,,640,640,RGB,f83e9fea5526749206db674c35f158942d4a38665bbe80783f8144fc80268e81,381c8e4cca4b0f36,7,0,"0,1,2,3,4,6",2729.4511104000003
train,image1094,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1094.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1094.txt,True,,640,640,RGB,374d6316af919333cb27d366e1191d326205d0c1b9c37830d96d524d7095df89,382d8e4ccd4d0d32,7,0,"0,1,2,3,4,6",2917.6009736192
train,image1095,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1095.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1095.txt,True,,640,640,RGB,387b1d3b52163574d0209073fc2a0cb1116fbb249ff8c6a8a452d32ba3f4f2d7,646d27c64d658d9b,8,0,"0,1,2,3,4,6",2218.4250720256005
train,image1097,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1097.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1097.txt,True,,640,640,RGB,9cd566244fb5e3b8bf88f92ca27ab4635ae84929beae8a4ea3339ea45c547eee,c4cc4606cd6d0d9b,8,0,"0,1,2,3,4,6",2417.9727679487996
train,image1098,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1098.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1098.txt,True,,640,640,RGB,1f89b622c307748662c504d50760a7629ded6cfa9a7c324c6473bfccb5aa3c76,03a6c6068e6707cc,8,0,"0,1,2,3,4,6",1946.1548367872
train,image1099,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1099.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1099.txt,True,,640,640,RGB,ec968241f1e26455b90c99964133cb41477d041b6a19aa6e7af595a683e963ac,1624c606ce6707cc,8,0,"0,1,2,3,4,6",1880.5275648
train,image1100,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1100.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1100.txt,True,,640,640,RGB,e72fdbe67715c3f93f9eb9373d65a99ac6b575ee3ee123659bff462fcd7a5acc,f8f8dcd8dcf8e8cc,11,0,"0,2,6",1105.5571800064001
train,image1101,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1101.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1101.txt,True,,640,640,RGB,8f9e09912dc09e06392c1dd5392805b26f43cc562b92819617a44ba5a7b7aa08,4c4f87164c670f8d,8,0,"0,1,2,3,4,6",3458.1012832256
train,image1102,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1102.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1102.txt,True,,640,640,RGB,57e09819f9209e2fb91d5ae9e3f86182def1551c3660784e91958209fbeb3a56,8e0e4606cc670f8d,8,0,"0,1,2,3,4,6",2485.1209207807997
train,image1103,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1103.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1103.txt,True,,640,640,RGB,fbc8ea5d5c70e3b0a5f2f3c41e80bd971cbc8c03932ca7eced19adadfc70f1aa,84864203ce26478c,8,0,"0,1,2,3,4,6",3224.5932015616004
train,image1104,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1104.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1104.txt,True,,640,640,RGB,bba63872933eb5d97c77cec961603680ed653b909bf10ae125db103f51753e9f,21258b0b86a666c6,8,0,"0,1,2,3,4,6",3089.4563311616
train,image1105,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1105.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1105.txt,True,,640,640,RGB,fb1b31ee80152ab89f2471cc9d9a4f5e93e9f01b604a9bd4619afed7c6cab801,52430b0b06a646c6,8,0,"0,1,2,3,4,6",3619.314176
train,image1106,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1106.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1106.txt,True,,640,640,RGB,496dec7a32e52af7e3db8efeee71fdb5f21fc71f95fd381bcf24f7098b16f8d0,a6960b0b862646c6,8,0,"0,1,2,3,4,6",2989.4129663999997
train,image1108,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1108.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1108.txt,True,,640,640,RGB,09753ddcf06d77ca925a4cc7e298d13c2011d1ec7584768b7cbee0dd801ab71f,d84d03124e0f46c4,8,0,"0,1,2,3,4,6",3293.6736768
train,image111,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image111.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image111.txt,True,,640,640,RGB,c1c9e23b084d04355ad0d981d9b4ad4e74b2aaf00f60cf514bfd6b20101c6cd9,118a098a32737362,9,0,"0,2,6",933.0093903871999
train,image1110,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1110.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1110.txt,True,,640,640,RGB,3611eb660d76bd9118ab9344f98e2bd1b72301afcdbc8b78c13848e0fc7e3fc4,00d99ed444ccca00,5,0,"0,2,6",253.28591994879997
train,image1112,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1112.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1112.txt,True,,640,640,RGB,897bd266537683b351e738d03eb10b5aab79579d01ae47dd59caf6d179c8f38e,33b74b0b46264666,8,0,"0,1,2,3,4,6",2982.0100263936
train,image1113,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1113.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1113.txt,True,,640,640,RGB,f1cc14c0773b20408ea3d8dbcc3a7665ea3709cd16d06619ce45b3798a9af289,23274b0b87264766,8,0,"0,1,2,3,4,6",3461.946368
train,image1115,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1115.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1115.txt,True,,640,640,RGB,2d4140180692b3d445a7b3a6cfca17afb7a59ca422bc25d0688371ed27a51698,c6464b0b8726c366,8,0,"0,1,2,3,4,6",4785.875966361599
train,image1116,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1116.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1116.txt,True,,640,640,RGB,f779bb256448104fdd4d27e14ba9c88e01ae64e6eb37065af41b6f9720528d83,8f869bcb0626c766,8,0,"0,1,2,3,4,6",2953.3650944000005
train,image1117,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1117.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1117.txt,True,,1024,768,RGB,55a27302a6b6dd5a75bc1473cc23dcd60d38bcb976fc4c3746a5035f45139aeb,bb3336363339bc9b,6,0,"5,6,7,8,9",7169.9603328
train,image1118,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1118.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1118.txt,True,,1024,683,RGB,ecb5e1af6cd3cfa209e28e5674a3a1d0b8c8969f1f7b6e8383374663ec8e709c,959419695d5767c9,9,0,"5,6,7,8,9",2324.2998173856
train,image1119,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1119.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1119.txt,True,,680,1024,RGB,f34c2a446ca5cf5e1909f3be01602bfd5a807a5316f7bd563b809643a31ddf1e,a558d9f9c3cfc3c0,6,0,"5,6,7,8,9",2579.532988608
train,image112,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image112.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image112.txt,True,,640,640,RGB,7d9d79e1dd1a9c011d29ed5485bd87fe63f48fb5baafa220533f3f8a25aec991,004fe3f3eb657400,7,0,"1,2,6",3266.8058959872
train,image1122,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1122.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1122.txt,True,,1024,680,RGB,136a78755787b33847a185fab422365fd82c14771a7c69c672e2a55f4090285e,f0e5a58383a5e96d,18,0,"3,4,5,6,7,9",743.493731392
train,image1123,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1123.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1123.txt,True,,1024,768,RGB,2ca794c213d4a249400a248036f07cf54bcc77b264b2df566ae93eceeae8dd19,1a1a8adbcbf0b2a6,9,0,"1,5,6,7,8,9",3656.8998144
train,image1124,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1124.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1124.txt,True,,1024,683,RGB,9a4048a6cd28620dbf7cf14fe0b508ea3c8756d51184889c483990d5a880a29e,5fcfeb6d4d4d7453,22,0,"4,5,6,7,9",1040.8772472
train,image1126,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1126.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1126.txt,True,,1024,683,RGB,dc5c363411e8b2ec65f9c9df506a08c719d87825b2b05d071c1effc725f3430c,025ad46527272322,18,0,"3,4,5,6,7",595.2088640048
train,image1127,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1127.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1127.txt,True,,1024,680,RGB,361ca5b23f471b0533d8529ff45652ace3136e613539fba220a58b0f5539f5e6,4ec6e616ca481c87,5,0,"6,7,8,9",1459.0486300000002
train,image1128,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1128.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1128.txt,True,,1024,683,RGB,7d41a57bac22a375491275746a3115b76634c2bea4231a411c5dee5be8c30bc4,514086745bcb453c,16,0,"3,5,6,7,8,9",424.9301569536
train,image113,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image113.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image113.txt,True,,640,640,RGB,b5d233dfb7007f7cb2614905f2d8f9668a69dd6195713c0fcad478976dbf4bc5,c2fc587c92b1fce0,30,0,"2,6",1487.0074351616
train,image1131,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1131.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1131.txt,True,,707,1024,RGB,f7b50cb69e5f66d8a2c237f473be4c167127bc0dae09f47310da56859b32fbc2,594d8c2b0f169696,6,0,"5,6,7,8,9",2151.8486011344003
train,image1134,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1134.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1134.txt,True,,685,1024,RGB,0934301be039bd1fed810a464a0e3d4f66ccd0e8f9194269a7f4e193fb966066,a72c383a23eba3b2,10,0,"5,6,7,8,9",1367.6962529360003
train,image1135,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1135.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1135.txt,True,,768,1024,RGB,cc7d442a563f1759792ffc420029e0ac621d47fcb4452b7f3a76b5a8ca098926,191c123068484bcf,6,0,"3,5,6,7,8",1820.5172087807996
train,image1136,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1136.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1136.txt,True,,1024,768,RGB,8bf5e9a42d42ccd750f9197e8640e0e50a5e4b10135d58759666b605ef5488ad,1a1c2cae96221292,4,0,"5,6,7,8",4078.6702728192004
train,image1138,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1138.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1138.txt,True,,1024,768,RGB,c0241b256891b1352f30ba736b0f8b7095b236397371c267229ef3a622c7cdeb,362c2c9a9a5ad6d2,20,0,"3,5,6,7,8,9,10",486.801792
train,image114,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image114.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image114.txt,True,,640,640,RGB,0204f83949316c25e33d570be1129d023963ff2ea73a8e87d5ddd10b15dd0a4e,b83233d5e73a9991,9,0,"2,6",3607.7265928192005
train,image1140,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1140.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1140.txt,True,,1024,1024,RGB,5c1ec9c086bcf15991bc2a609505dee335400fe09b18001f9bb4fa4094b15272,1f8f8393dae663c7,4,0,"0,5,6,8",619.2346112000001
train,image1141,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1141.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1141.txt,True,,1024,683,RGB,e8cf35a7667a66cfc0749d093c1b614f5219ec59779a05068f4ff1a77510a173,382c2e965ecec450,29,0,"3,5,6,7,8",175.59952730240002
train,image1142,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1142.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1142.txt,True,,684,1024,RGB,d2ae0800fbf2adbea789005429351591f257f188f74e883f984d394cfc7084f4,9991f0d0f48caccc,4,0,"5,6,7,8",7325.723495059201
train,image1143,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1143.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1143.txt,True,,1024,768,RGB,16f314c057956d3a88b698f9027b942297309e7a7473e871338fbfed46a8051d,6d7dcdcc4d0d8b4d,7,0,"1,3,4,5,6",967.1723513856
train,image1144,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1144.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1144.txt,True,,739,1024,RGB,ddf52f7b41a35b7b82b27344ec5ea9874fc8689137ac4d714033c9a62f4adb8c,82b1b12e76039336,13,0,"3,5,6,7,8,9",608.149704
train,image1147,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1147.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1147.txt,True,,683,1024,RGB,8d1ed0166709eae0184ac264afca890ac51b43ae358ea074c5b1a3da22ab6202,a7c5e6c6c4c1e121,4,0,"5,6,7,8",3296.4610684096
train,image1148,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1148.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1148.txt,True,,1024,683,RGB,4318a40b86d2ecddcb282577ecdd5d7e4a16dc1fdc0e09ff1dbfb7cff02d2aad,cc88ce6d298fabb4,26,0,"5,6,7,8,9",457.81412520480006
train,image1149,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1149.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1149.txt,True,,683,1024,RGB,3cb584611f243bd6f7b6ae06fe9a025d3325983dda5f469a03d8db68539364a6,6859b4b484ce5b33,17,0,"3,5,6,7,8,9",915.6193500999999
