source_split,source_image,source_label,canonical_image,canonical_label,raw_box_count,mapped_box_count,dropped_box_count,image_sha256,transfer_action
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1058.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1058.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1058.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1058.txt,8,3,5,dd9cbd2ebecece0e24167c5f6b63ccb3e92900255cc9c4ba42aa351fea62a4c2,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1059.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1059.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1059.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1059.txt,8,3,5,325c593a3b579918bc8a06f698b4fb77c8d270ab870188af3cb226708bf943ec,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image106.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image106.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image106.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image106.txt,8,3,5,668ea63e4916a7fb63b6438240755dc64d3d113bc91f0ac3cd480057452871e3,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1060.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1060.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1060.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1060.txt,8,6,2,de25471488870d37f099bda86b72173094d071eab656a06ea082d77f6ff120b1,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1061.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1061.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1061.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1061.txt,8,3,5,1e8287642e95df1debb635cf907083c0def012561130f39e367721f7a1d0a8a0,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1062.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1062.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1062.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1062.txt,8,3,5,c076e83a3fcb8b93200ec6bbdb24ffaf8f29245f79f9451345cdadc234a1d2f3,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1063.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1063.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1063.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1063.txt,8,3,5,385436486959eca02f27d8c29862386aa788d032f35a37809376f782617e0096,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1064.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1064.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1064.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1064.txt,8,3,5,37c95ef824cfae54db349877d8d48ec9064b67ffec63ce9d075fe140487f75b5,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1066.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1066.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1066.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1066.txt,8,3,5,fd8616842d07d45e08223f18e8d3a4170c3fdf7655ff7a05596259274ec65b7b,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1067.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1067.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1067.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1067.txt,8,3,5,85ff97c0a72a4f22edbceb961aae8ce913149d6d910fc842fc26d2ebca817c22,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1068.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1068.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1068.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1068.txt,8,3,5,62f343321b518f2fced0cbe942ed41501a3894392fe36e18a2e6ba4ff736d09b,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1069.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1069.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1069.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1069.txt,4,2,2,7e97fac288aa832c9c85eb2eb4492d4843e24064b4ddbfa76b802e2700dc2f83,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image107.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image107.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image107.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image107.txt,2,2,0,98ed63e1f06c5dd619224d5c487799744f7d4860c875ee8e2c91c8e18d769d91,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1070.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1070.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1070.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1070.txt,8,3,5,27b0eae35421c85024a035aa933d4193316395321423bc97cd3953906128e3a9,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1071.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1071.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1071.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1071.txt,8,3,5,87b01c73f07fc0458f92f6f43b9aee6cc69864ca666e930d62903044d98d9b34,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1073.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1073.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1073.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1073.txt,8,3,5,64562b30159a955a2cf3b0c21a4eedd3ee6e8790b829a422e144f9b34d736d6c,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1075.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1075.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1075.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1075.txt,8,3,5,e5a0461f9b89f9eae8bed15c8e3e932d703bcd6677fec91963a516dcb6092b14,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1077.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1077.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1077.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1077.txt,8,3,5,1c231db04ae7ec1908ce5b953f23a41fa845fbb45d4a4d233a49912a260145dc,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1078.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1078.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1078.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1078.txt,6,6,0,8b4f2cafd2d08b439ada2ff06223effa227b9079d80e25962f3194952fb03a8e,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1079.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1079.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1079.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1079.txt,3,3,0,4328119a49d2041cc15ec1d4591907df2ae9fb1367985da804e792d45b4a2454,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image108.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image108.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image108.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image108.txt,5,5,0,f3917ba40946a7836c1a2b09fdb63559bc654c3eafcf80d4a30bd2aff0b53f97,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1080.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1080.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1080.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1080.txt,8,3,5,5f7330ca8405199ec6ff4119a1e946ca8b5b5bdcb684d012af3c289e5d7b7ad9,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1081.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1081.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1081.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1081.txt,8,3,5,ae82349f684ec432fc04a860ffde1fa69c759e6e500c84dde83b93ec4e88b9b5,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1082.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1082.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1082.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1082.txt,8,3,5,922e059acec3a053a5134fee7cc0497765a93e2db05fc9e8c2c74647579d979c,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1084.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1084.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1084.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1084.txt,8,3,5,2565e015fc17ba46b038e589d856d508e9e1fd0bd339d82dc12ca20a3333333e,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1086.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1086.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1086.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1086.txt,8,3,5,1edf0b5dd0fae183c9db354ed1e3a68666962a1a745d78d66dd066328392eeaa,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1087.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1087.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1087.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1087.txt,8,3,5,a59f7d40a7675ef1f7b76e7e38a3087d2fd25df38b3ac2dd49bf3355374b97d8,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image109.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image109.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image109.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image109.txt,9,9,0,07fc46af42f1d88682516f5bf76586b3b5192d458a4ba11db35c6ae8ed8bca5e,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1090.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1090.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1090.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1090.txt,4,4,0,44aefa019d481f55d49b214811105f74e4d6180f7d553e85d34419163662b090,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1092.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1092.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1092.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1092.txt,8,3,5,65eecb794cf521d82785b986a13c674c725b9c13a9f03d5a4b92c915dc78ac68,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1093.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1093.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1093.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1093.txt,7,3,4,f83e9fea5526749206db674c35f158942d4a38665bbe80783f8144fc80268e81,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1094.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1094.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1094.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1094.txt,7,3,4,374d6316af919333cb27d366e1191d326205d0c1b9c37830d96d524d7095df89,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1095.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1095.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1095.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1095.txt,8,3,5,387b1d3b52163574d0209073fc2a0cb1116fbb249ff8c6a8a452d32ba3f4f2d7,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1097.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1097.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1097.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1097.txt,8,3,5,9cd566244fb5e3b8bf88f92ca27ab4635ae84929beae8a4ea3339ea45c547eee,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1098.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1098.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1098.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1098.txt,8,3,5,1f89b622c307748662c504d50760a7629ded6cfa9a7c324c6473bfccb5aa3c76,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1099.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1099.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1099.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1099.txt,8,3,5,ec968241f1e26455b90c99964133cb41477d041b6a19aa6e7af595a683e963ac,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1100.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1100.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1100.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1100.txt,11,11,0,e72fdbe67715c3f93f9eb9373d65a99ac6b575ee3ee123659bff462fcd7a5acc,hardlink
